system:index,date,ssrd_sum_J_m2,.geo
20041012,2004-10-12,2.3458990102943815E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041013,2004-10-13,2.090605557401721E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041014,2004-10-14,2.2555280708687004E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041015,2004-10-15,2.275565427230951E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041016,2004-10-16,2.243655068079384E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041017,2004-10-17,2.2067901598940454E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041018,2004-10-18,2.3538127029398184E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041019,2004-10-19,2.1666815082615934E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041020,2004-10-20,2.2695719954728782E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041021,2004-10-21,2.1501183638311952E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041022,2004-10-22,2.322235738382195E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041023,2004-10-23,2.341947121489775E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041024,2004-10-24,2.0461332770573705E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041025,2004-10-25,1.9882535753657207E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041026,2004-10-26,1.821699801440812E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041027,2004-10-27,2.1453006929865737E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041028,2004-10-28,2.2853132148174897E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041029,2004-10-29,2.1676363070977062E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041030,2004-10-30,1.9979699417654965E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041031,2004-10-31,1.976484950486625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041101,2004-11-01,2.1786739369815174E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041102,2004-11-02,2.1922964953584965E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041103,2004-11-03,2.2252956791363142E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041104,2004-11-04,2.1831794780085478E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041105,2004-11-05,2.3636163111271653E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041106,2004-11-06,2.251748892886239E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041107,2004-11-07,2.141609275973752E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041108,2004-11-08,2.0209017294804633E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041109,2004-11-09,2.0754678329219587E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041110,2004-11-10,2.2418608316978708E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041111,2004-11-11,2.3353353441936065E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041112,2004-11-12,2.300913441647101E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041113,2004-11-13,2.147624127674432E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041114,2004-11-14,2.027224930740673E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041115,2004-11-15,1.8785821040113978E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041116,2004-11-16,1.971554861316798E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041117,2004-11-17,2.2784986133044362E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041118,2004-11-18,2.260288301350511E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041119,2004-11-19,1.6949032760138858E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041120,2004-11-20,1.9923892804848183E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041121,2004-11-21,1.884183003022093E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041122,2004-11-22,1.8674563889631376E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041123,2004-11-23,1.8238001505107053E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041124,2004-11-24,1.949745058968956E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041125,2004-11-25,1.7800234032869775E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041126,2004-11-26,2.0539304997812685E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041127,2004-11-27,1.8601769000943143E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041128,2004-11-28,1.8378738788032018E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041129,2004-11-29,2.0650682255694006E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041130,2004-11-30,2.2205374772299465E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041201,2004-12-01,1.9152758499147136E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041202,2004-12-02,1.87167587621857E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041203,2004-12-03,2.1422666562639207E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041204,2004-12-04,2.0825577631208226E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041205,2004-12-05,1.8242089583769783E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041206,2004-12-06,1.7870208710693706E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041207,2004-12-07,1.662380786258102E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041208,2004-12-08,1.5642300204603361E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041209,2004-12-09,1.7235238372805167E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041210,2004-12-10,1.7768000264001764E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041211,2004-12-11,1.9009236209901072E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041212,2004-12-12,1.9852919477534957E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041213,2004-12-13,1.905669066241245E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041214,2004-12-14,1.9855105023659017E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041215,2004-12-15,1.9791009477575094E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041216,2004-12-16,1.9009191895250116E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041217,2004-12-17,1.803384142668512E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041218,2004-12-18,1.7431949780426607E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041219,2004-12-19,1.838864744703309E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041220,2004-12-20,1.8296821397708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041221,2004-12-21,1.7319879706941176E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041222,2004-12-22,1.965988039949431E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041223,2004-12-23,1.773324341741416E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041224,2004-12-24,1.716683644861838E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041225,2004-12-25,1.6367197412718479E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041226,2004-12-26,1.652809518792767E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041227,2004-12-27,1.7871680219051626E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041228,2004-12-28,1.5354060642706633E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041229,2004-12-29,1.75574875171874E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041230,2004-12-30,1.6534975785202568E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041231,2004-12-31,1.5481653289426673E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050101,2005-01-01,1.6516337071097454E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050102,2005-01-02,1.7282769125920568E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050103,2005-01-03,1.6466424195613338E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050104,2005-01-04,1.9841237320410162E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050105,2005-01-05,1.7241307585094213E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050106,2005-01-06,1.4056758762747576E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050107,2005-01-07,1.2981089424598161E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050108,2005-01-08,1.708360065322175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050109,2005-01-09,1.7522875594485577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050110,2005-01-10,1.936773324535949E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050111,2005-01-11,2.0855002783215933E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050112,2005-01-12,1.9188195503943164E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050113,2005-01-13,1.749893474131599E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050114,2005-01-14,1.1616427476009862E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050115,2005-01-15,1.5288084498143788E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050116,2005-01-16,1.7042157167659972E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050117,2005-01-17,1.6605080816567333E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050118,2005-01-18,1.0184708504565245E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050119,2005-01-19,1.0684346377139645E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050120,2005-01-20,1.4768430667629879E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050121,2005-01-21,1.2774368658198373E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050122,2005-01-22,1.1594929367366998E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050123,2005-01-23,1.6712418839323342E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050124,2005-01-24,1.4174057853952197E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050125,2005-01-25,1.5535528333513932E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050126,2005-01-26,1.461428912624165E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050127,2005-01-27,1.3844797123833602E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050128,2005-01-28,1.6678494422491116E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050129,2005-01-29,1.5954975275580432E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050130,2005-01-30,1.4959342800473575E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050131,2005-01-31,1.3760703828547342E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050201,2005-02-01,1.5780268506732479E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050202,2005-02-02,1.6024702502839485E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050203,2005-02-03,1.677753304388656E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050204,2005-02-04,1.2752592771858E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050205,2005-02-05,1.571108722633595E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050206,2005-02-06,1.7632371847249806E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050207,2005-02-07,2.047252438897918E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050208,2005-02-08,1.9285714181847356E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050209,2005-02-09,1.9946781133305226E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050210,2005-02-10,1.871674048441795E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050211,2005-02-11,1.963335851512049E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050212,2005-02-12,2.1120206163827185E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050213,2005-02-13,2.0274086511187363E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050214,2005-02-14,1.98793646911083E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050215,2005-02-15,2.1419059369574368E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050216,2005-02-16,2.0304999356651213E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050217,2005-02-17,2.0501733249613695E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050218,2005-02-18,1.7597398993076876E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050219,2005-02-19,1.5176439754379619E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050220,2005-02-20,1.4436932425701834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050221,2005-02-21,1.825775226701181E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050222,2005-02-22,1.9213492537595566E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050223,2005-02-23,2.0041129671262003E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050224,2005-02-24,1.8402172061284672E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050225,2005-02-25,1.6036383295165852E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050226,2005-02-26,1.9686196447895966E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050227,2005-02-27,1.926971012192723E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050228,2005-02-28,1.9363325928079773E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050301,2005-03-01,1.915679650235787E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050302,2005-03-02,2.0122919948186938E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050303,2005-03-03,1.9122129196686927E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050304,2005-03-04,1.43012528204854E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050305,2005-03-05,1.2777864189549536E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050306,2005-03-06,1.09038595389917E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050307,2005-03-07,1.397942765730306E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050308,2005-03-08,1.3918176199793547E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050309,2005-03-09,1.2091775004721442E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050310,2005-03-10,1.080230480478649E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050311,2005-03-11,1.467111268832464E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050312,2005-03-12,1.3112348781262664E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050313,2005-03-13,1.2422347501006072E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050314,2005-03-14,1.4425034459978519E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050315,2005-03-15,1.4558997949715087E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050316,2005-03-16,1.4939454157571128E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050317,2005-03-17,1.4954649092516305E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050318,2005-03-18,1.368412743315696E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050319,2005-03-19,1.3716021506034806E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050320,2005-03-20,1.4891071894178385E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050321,2005-03-21,1.3611232393995265E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050322,2005-03-22,2.034052891569842E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050323,2005-03-23,2.227585710633516E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050324,2005-03-24,2.143446888640057E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050325,2005-03-25,2.331317076017899E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050326,2005-03-26,2.237509072261353E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050327,2005-03-27,2.104076738498585E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050328,2005-03-28,2.2370184353380278E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050329,2005-03-29,2.090896868665342E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050330,2005-03-30,1.9809958330463752E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050331,2005-03-31,1.7239133204342503E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050401,2005-04-01,1.870085007328476E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050402,2005-04-02,1.5879416396484258E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050403,2005-04-03,1.5997777078883464E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050404,2005-04-04,2.0003721009893037E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050405,2005-04-05,1.8575168513876338E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050406,2005-04-06,1.7807603785965126E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050407,2005-04-07,7743098.847510683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050408,2005-04-08,1.4697237856199712E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050409,2005-04-09,1.7589946710412774E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050410,2005-04-10,1.873820165332208E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050411,2005-04-11,1.7139300395280235E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050412,2005-04-12,1.328117580948367E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050413,2005-04-13,1.5752694249192297E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050414,2005-04-14,2.0681804839804936E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050415,2005-04-15,1.90636193488652E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050416,2005-04-16,1.4588300883711591E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050417,2005-04-17,1.3078490773383098E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050418,2005-04-18,1.399927868516846E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050419,2005-04-19,2.1624023205626786E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050420,2005-04-20,1.6887683019444946E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050421,2005-04-21,1.4996009674071396E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050422,2005-04-22,2.026456927501856E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050423,2005-04-23,2.1961199223727237E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050424,2005-04-24,2.1096225599542465E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050425,2005-04-25,2.150407733505909E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050426,2005-04-26,1.4186028169566356E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050427,2005-04-27,1.53762085712279E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050428,2005-04-28,1.3204103875022568E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050429,2005-04-29,1.697905350077258E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050430,2005-04-30,1.4095828282021957E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050501,2005-05-01,1.1917115455140164E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050502,2005-05-02,2.158960751959544E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050503,2005-05-03,2.2736891904440813E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050504,2005-05-04,1.9775277269520193E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050505,2005-05-05,1.699165837750085E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050506,2005-05-06,1.8198528981839336E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050507,2005-05-07,1.569498174735617E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050508,2005-05-08,1.6750273311500413E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050509,2005-05-09,2.0709857329319917E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050510,2005-05-10,1.7804416730279125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050511,2005-05-11,2.0308150369835246E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050512,2005-05-12,1.763478371223887E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050513,2005-05-13,2.0118294448979583E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050514,2005-05-14,1.737092168534906E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050515,2005-05-15,2.00197835501776E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050516,2005-05-16,1.5639392231091838E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050517,2005-05-17,1.2943806596672876E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050518,2005-05-18,1.2622615879918922E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050519,2005-05-19,1.8385834703188643E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050520,2005-05-20,1.455952126085124E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050521,2005-05-21,1.8938690401541136E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050522,2005-05-22,1.7993141125117887E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050523,2005-05-23,2.2493774154315405E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050524,2005-05-24,2.0816261645576216E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050525,2005-05-25,2.054567814652941E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050526,2005-05-26,2.086908252571589E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050527,2005-05-27,2.034032166708806E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050528,2005-05-28,1.6084915335620964E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
