system:index,date,temperature_2m,.geo
1346,2007-09-08,299.90964126586914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,2007-09-09,300.0633913675944,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,2007-09-10,300.0199114481608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,2007-09-11,300.1791114807129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,2007-09-12,300.1581808725993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,2007-09-13,300.05650583902997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,2007-09-14,300.3841152191162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,2007-09-15,300.4908917744954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,2007-09-16,300.1749718983968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,2007-09-17,300.1857058207194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,2007-09-18,299.9840971628825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,2007-09-19,300.49820645650226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,2007-09-20,300.38540013631183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,2007-09-21,299.7292079925537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,2007-09-22,299.5471541086833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,2007-09-23,298.86715571085614,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,2007-09-24,299.9099407196045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,2007-09-25,300.5931708017985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364,2007-09-26,300.3043162027995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,2007-09-27,299.6327044169108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,2007-09-28,299.5665855407715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,2007-09-29,299.9054775238037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,2007-09-30,300.26352564493817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369,2007-10-01,300.50275166829425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370,2007-10-02,300.30908393859863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371,2007-10-03,300.18571217854816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,2007-10-04,299.9481906890869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,2007-10-05,299.8895149230957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374,2007-10-06,300.16053263346356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375,2007-10-07,300.05969365437824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376,2007-10-08,300.0855318705241,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377,2007-10-09,300.4228159586589,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,2007-10-10,300.3762855529785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,2007-10-11,300.4444942474365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,2007-10-12,300.1076946258545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,2007-10-13,299.4154446919759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,2007-10-14,300.1141535441081,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383,2007-10-15,300.58595212300617,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,2007-10-16,300.187203725179,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,2007-10-17,299.89512634277344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,2007-10-18,300.17296028137207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387,2007-10-19,300.61854044596356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,2007-10-20,300.08826573689777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,2007-10-21,299.87073071797687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,2007-10-22,300.4142373402913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,2007-10-23,300.59146817525226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,2007-10-24,300.55263328552246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393,2007-10-25,300.3982696533203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,2007-10-26,300.5592466990153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,2007-10-27,300.5974820454915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,2007-10-28,300.578337987264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,2007-10-29,299.99462699890137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,2007-10-30,299.3477071126302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,2007-10-31,300.1161600748698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,2007-11-01,299.92435455322266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,2007-11-02,300.37877082824707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,2007-11-03,300.6147658030192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,2007-11-04,300.55421511332196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,2007-11-05,300.3529160817464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,2007-11-06,300.86888313293457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,2007-11-07,300.64477411905926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,2007-11-08,300.3974723815918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,2007-11-09,299.390656153361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,2007-11-10,299.1378930409749,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,2007-11-11,299.08932240804035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,2007-11-12,299.3730303446452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,2007-11-13,299.7628453572591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,2007-11-14,299.9396635691325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,2007-11-15,300.419148127238,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,2007-11-16,300.00809542338055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,2007-11-17,300.12301699320477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,2007-11-18,299.5733229319255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,2007-11-19,299.7753505706787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,2007-11-20,299.7079264322917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,2007-11-21,300.0471642812093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,2007-11-22,300.0169251759847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,2007-11-23,299.5296166737874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,2007-11-24,300.14677238464355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,2007-11-25,299.9711087544759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,2007-11-26,299.2815793355306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,2007-11-27,299.907070795695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,2007-11-28,298.9189281463623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,2007-11-29,299.52475929260254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,2007-11-30,299.3274504343669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,2007-12-01,298.96274248758954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,2007-12-02,298.5508893330892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,2007-12-03,298.59711774190265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,2007-12-04,299.417418162028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,2007-12-05,299.8061052958171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,2007-12-06,299.13787905375165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,2007-12-07,298.69725100199383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,2007-12-08,298.64422035217285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,2007-12-09,299.02413686116535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,2007-12-10,299.08725293477374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,2007-12-11,299.376958211263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,2007-12-12,299.07959938049316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,2007-12-13,298.6978842417399,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,2007-12-14,298.33011563618976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,2007-12-15,297.96073087056476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,2007-12-16,297.9814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,2007-12-17,298.09874471028644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,2007-12-18,298.592472076416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,2007-12-19,298.0062840779622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,2007-12-20,298.2688617706299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,2007-12-21,298.45411173502606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,2007-12-22,298.60081418355304,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,2007-12-23,298.5383605957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,2007-12-24,298.2308921813965,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,2007-12-25,298.18827629089355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,2007-12-26,299.0178801218669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,2007-12-27,298.76186498006183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,2007-12-28,298.87023544311523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,2007-12-29,298.76076889038086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,2007-12-30,298.00332196553546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,2007-12-31,297.7261276245117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,2008-01-01,297.5368874867757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,2008-01-02,298.44976234436035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,2008-01-03,298.94798851013184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,2008-01-04,299.4347146352132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,2008-01-05,298.5870443979899,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,2008-01-06,298.25293986002606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,2008-01-07,297.8231035868327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,2008-01-08,298.2512124379476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,2008-01-09,298.5804030100505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,2008-01-10,299.1447874704997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,2008-01-11,299.1260223388672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,2008-01-12,298.6129970550537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,2008-01-13,298.71956062316895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,2008-01-14,299.0356922149658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,2008-01-15,298.7846927642822,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,2008-01-16,298.5453332265218,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,2008-01-17,297.84390513102215,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,2008-01-18,298.0029582977295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,2008-01-19,298.27171325683594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,2008-01-20,298.62449645996094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,2008-01-21,298.6924565633138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,2008-01-22,298.6869436899821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,2008-01-23,298.5880470275879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,2008-01-24,298.62085660298663,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,2008-01-25,298.6185824076335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486,2008-01-26,298.5546283721924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487,2008-01-27,298.66839536031085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,2008-01-28,298.45665041605633,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,2008-01-29,298.70743624369305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490,2008-01-30,299.1565024058024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491,2008-01-31,298.76754061381024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,2008-02-01,298.3077138264974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493,2008-02-02,298.4200013478597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,2008-02-03,298.8600018819173,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495,2008-02-04,298.47494316101074,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,2008-02-05,297.84094047546387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,2008-02-06,297.7922585805257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,2008-02-07,297.8706404368083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,2008-02-08,298.4407908121745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,2008-02-09,298.98691240946454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,2008-02-10,298.3779640197754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,2008-02-11,298.5407479604085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503,2008-02-12,298.37631607055664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,2008-02-13,299.1358998616536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505,2008-02-14,298.528964360555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,2008-02-15,298.25172487894696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,2008-02-16,298.04576683044434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,2008-02-17,297.74303754170734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509,2008-02-18,297.9286543528239,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,2008-02-19,297.9485168457031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511,2008-02-20,297.6045385996501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,2008-02-21,297.37487411499023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513,2008-02-22,298.06211217244464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514,2008-02-23,298.50637181599933,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,2008-02-24,298.6646563212077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,2008-02-25,298.3954709370931,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,2008-02-26,298.6940720876058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518,2008-02-27,298.6578623453776,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519,2008-02-28,298.3025067647298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,2008-02-29,298.78615315755206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,2008-03-01,298.16269556681317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,2008-03-02,298.4555206298828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,2008-03-03,298.1117407480876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524,2008-03-04,297.9771251678467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,2008-03-05,298.4397888183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,2008-03-06,298.58042271931964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,2008-03-07,298.45903968811035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1528,2008-03-08,298.2932993570964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,2008-03-09,298.1830291748047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,2008-03-10,297.5535825093587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531,2008-03-11,298.09691619873047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,2008-03-12,298.1019941965739,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533,2008-03-13,298.448060353597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,2008-03-14,298.7246576944987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,2008-03-15,298.6861769358317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536,2008-03-16,298.79392369588214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537,2008-03-17,298.36562156677246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,2008-03-18,298.54198900858563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,2008-03-19,298.66783142089844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,2008-03-20,298.4452959696452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,2008-03-21,298.4456984202067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,2008-03-22,298.6497720082601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543,2008-03-23,298.86008071899414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544,2008-03-24,298.2918109893799,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545,2008-03-25,298.83731333414715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546,2008-03-26,298.6261164347331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547,2008-03-27,298.48352368672687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548,2008-03-28,298.83933512369794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1549,2008-03-29,298.50666491190594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1550,2008-03-30,298.40027809143066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1551,2008-03-31,298.61317761739093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1552,2008-04-01,298.8371016184489,"{""type"":""MultiPoint"",""coordinates"":[]}"
1553,2008-04-02,298.9673245747884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1554,2008-04-03,298.61365127563477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1555,2008-04-04,298.87726402282715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556,2008-04-05,298.8982785542806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1557,2008-04-06,298.8663921356201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1558,2008-04-07,298.6090367635091,"{""type"":""MultiPoint"",""coordinates"":[]}"
1559,2008-04-08,299.33631388346356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1560,2008-04-09,299.2665049235026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561,2008-04-10,298.2327423095703,"{""type"":""MultiPoint"",""coordinates"":[]}"
1562,2008-04-11,298.3192564646403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1563,2008-04-12,298.4856999715169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1564,2008-04-13,298.25448671976727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1565,2008-04-14,299.088862101237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1566,2008-04-15,299.34407297770184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1567,2008-04-16,298.93138376871747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1568,2008-04-17,298.8525276184082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1569,2008-04-18,298.76715596516925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1570,2008-04-19,298.88681920369464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1571,2008-04-20,298.6218554178874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1572,2008-04-21,299.09961700439453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573,2008-04-22,298.86545817057294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574,2008-04-23,298.82614517211914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575,2008-04-24,299.1683298746745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576,2008-04-25,299.690424601237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577,2008-04-26,299.8416207631429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578,2008-04-27,299.57873153686523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579,2008-04-28,299.33586565653485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1580,2008-04-29,299.24051030476886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1581,2008-04-30,299.56180636088055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1582,2008-05-01,299.66333452860516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1583,2008-05-02,299.4393990834554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1584,2008-05-03,299.2176825205485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1585,2008-05-04,298.70180638631183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1586,2008-05-05,298.8929672241211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1587,2008-05-06,299.4050057729085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1588,2008-05-07,299.5042781829834,"{""type"":""MultiPoint"",""coordinates"":[]}"
