system:index,am_cloud,am_convective,am_precip,am_ssrd,date,pm_cloud,pm_convective,pm_precip,pm_ssrd,.geo
29,0.37378790384779376,1.9006486400030553E-4,3.2771795910472673E-4,5044444.8125,2004-01-30,0.3131888235608737,2.2532335909393927E-4,3.38058026197056E-4,1.0824464479166666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.26763838110491633,1.3388314982876182E-4,2.3236783454194665E-4,4986546.234375,2004-01-31,0.3458499270491302,0.001033801842519703,0.0013701678932799648,1.08108593203125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.4270731608072917,6.759496075877299E-4,9.404859932449957E-4,4084056.7213541665,2004-02-01,0.38368416111916304,3.975663081898044E-4,6.110309235130748E-4,1.0516275671875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.37036763597279787,1.8405166338197887E-4,2.4115684209391475E-4,4794032.264322917,2004-02-02,0.19661396943653622,2.004800868841509E-5,2.38982611335814E-5,1.25220506328125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.34858376206830144,2.328417710183809E-4,2.9844788756842416E-4,4901411.821614583,2004-02-03,0.2534871098274986,1.7989500580976406E-4,2.3103148366014162E-4,1.1440874395833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.7058725049719214,2.6817740096400183E-4,3.5756742969776195E-4,5076696.309895833,2004-02-04,0.667213624343276,1.6171848983503878E-4,2.1176695978889862E-4,1.1824076927083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.45434059218193096,2.0320531136045852E-4,2.1513743558898568E-4,5063928.822916667,2004-02-05,0.427947957534343,2.6784986645604175E-4,3.291984903626144E-4,1.0867986846354166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.36046438446889323,2.4560481930772465E-4,2.599691312449674E-4,5028645.958333333,2004-02-06,0.2993243072802822,1.1549056701672573E-4,1.252671160424749E-4,1.1715876515625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.3789734300225973,3.097222555273523E-4,5.268532355936865E-4,4932503.592447917,2004-02-07,0.3361212130015095,2.3591444672395787E-4,3.2118688492725295E-4,1.1143541442708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.41146262362599373,2.009535771018515E-4,2.515792924289902E-4,4904718.84375,2004-02-08,0.2849755428421001,1.2302649944710234E-4,1.4060755105068287E-4,1.1570811348958334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.3806823321307699,2.320733522841086E-4,2.574164730807145E-4,5230654.923177083,2004-02-09,0.2695420002564788,1.4180282596498728E-4,1.5620270278304815E-4,1.1672575106770834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.24239314626902342,1.7270763055421412E-4,2.463829975264768E-4,4979295.88671875,2004-02-10,0.2273835310091575,7.845167419873178E-5,9.674291747311751E-5,1.1374969880208334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.43279172914723557,2.1289513097144663E-4,3.0436075758188963E-4,4622066.540364583,2004-02-11,0.4912639477600654,1.5089412530263266E-4,2.4078974577908716E-4,1.0777355447916666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.5816073411454757,0.001434131224717324,0.0021015025364855924,3825178.140625,2004-02-12,0.4725779040406148,6.752640862638751E-4,0.0012880682479590178,9044733.200520834,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.40196208842098713,3.024926894189169E-4,5.05589491998156E-4,4848476.454427083,2004-02-13,0.450032412695388,3.2357559151326615E-4,5.537183412040273E-4,1.0710902109375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.3206919614846508,2.0208830634752908E-4,4.5901989021028083E-4,4594864.239583333,2004-02-14,0.2566977241076529,1.8368013358364502E-4,4.4277913790817064E-4,1.089011590625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.7690099813044071,3.2886954916951555E-4,4.5790874476855E-4,4644607.298177083,2004-02-15,0.6617160756140947,2.8451086836867034E-4,3.5707978531718254E-4,1.1077047114583334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.43749244945744675,3.1620796653442085E-4,6.719812517985702E-4,4528022.505208333,2004-02-16,0.46622535213828087,4.039893683511764E-4,8.495822548866272E-4,1.0640197083333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.3862808955212434,3.43207735568285E-4,4.130020582427581E-4,5135806.41015625,2004-02-17,0.40338455451031524,3.692861646413803E-4,4.1124339137847227E-4,1.1611197015625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.5160703876366218,2.978794606557737E-4,4.5587564818561077E-4,5165703.067708333,2004-02-18,0.41623829243083793,2.761062254042675E-4,4.8395545066644746E-4,1.13330546640625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.7478101073453823,2.50503740971908E-4,4.167261649854481E-4,5128236.34765625,2004-02-19,0.8187683907647928,1.342090448209395E-4,2.0519997148464123E-4,1.12249981640625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.8154413426915804,2.868329659880449E-4,3.720008729336162E-4,5112503.333333333,2004-02-20,0.5771956791480383,3.332274015216778E-4,4.7238242890064913E-4,1.1813462520833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.5813769400119781,1.8965059037630758E-4,4.498473329780002E-4,4627601.459635417,2004-02-21,0.5314628393389285,1.918716491976132E-4,4.190629697404802E-4,1.0787735598958334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.7988357655704021,1.235210511367768E-4,2.828450524248183E-4,4084307.45703125,2004-02-22,0.9153007914622625,1.7051693672935167E-4,3.293463572238882E-4,9885262.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.9322964362800121,7.138885363625984E-5,7.910912002747257E-5,4220447.415364583,2004-02-23,0.8435424069563547,9.911232821953793E-5,1.4811529157062372E-4,1.0854679125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.6049179621040821,9.615027617352705E-5,1.6941679253553352E-4,4812506.635416667,2004-02-24,0.5935878716409206,2.3045998144273958E-4,3.4154522775982815E-4,1.071224159375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.4475477384403348,3.4691849335407216E-4,5.811466253362596E-4,4680592.692708333,2004-02-25,0.5445859953761101,2.8728086423749727E-4,4.6696824332078296E-4,1.0746453450520834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.659073954137663,0.0025409615191165358,0.002690366808868324,4309285.963541667,2004-02-26,0.7490246668457985,0.005316118894067283,0.00579447215811039,9752671.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.8624812550842762,0.001772568886129496,0.0020124177487256625,3867281.5013020835,2004-02-27,0.7993140568335851,0.00292308712475157,0.003250145052637284,9181694.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.3027711200217406,5.621796784301599E-5,1.5764338119576374E-4,5430309.536458333,2004-02-28,0.3728930791839957,1.4045999463026723E-4,2.1836266387254E-4,1.19370488203125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.9278741292655468,2.8302566109535593E-4,4.223842406645417E-4,4838836.920572917,2004-02-29,0.910594662030538,2.5575080265601474E-4,3.089236367183427E-4,1.1991411770833334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.4237035174543659,1.5025812899693847E-4,2.2980374827360114E-4,5058108.641927083,2004-03-01,0.3728841783789297,1.7293729858162502E-4,2.6294517253215116E-4,1.20848534453125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.5938520518441995,2.989767914793144E-4,6.940975436009467E-4,4898972.74609375,2004-03-02,0.7581325142333905,4.364998118641476E-4,9.654551201189557E-4,9736718.208333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.7145055588334799,3.8883865151243907E-4,5.640867748297751E-4,4636091.983072917,2004-03-03,0.48962465518464643,1.8081196079341075E-4,3.315695406248172E-4,1.0271034794270834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.7649570827682813,2.9152791830711067E-4,4.36602218542248E-4,4493843.385416667,2004-03-04,0.7121028260638317,5.069930048193783E-4,7.480059090691308E-4,1.101873384375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.5201768614351749,1.7283318447880447E-4,2.90510729731371E-4,5543705.90234375,2004-03-05,0.5657343752682209,2.043900991945217E-4,2.7627024489144486E-4,1.1845882791666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.6569075087706248,2.3199841962195933E-4,2.6846581992382806E-4,5334707.446614583,2004-03-06,0.5173923193166653,4.141580138821155E-4,4.83710221791019E-4,1.1202446E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.5777621107796828,4.519599218231936E-4,5.291163106448948E-4,5271743.860677083,2004-03-07,0.463013940025121,3.4769761259667575E-4,3.790708336358269E-4,1.135381796875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.40519860697289306,2.1215593248295286E-4,3.689160997358461E-4,5186479.03125,2004-03-08,0.7810182422399521,5.167693549689526E-4,8.480317774228752E-4,1.0888453580729166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.8126877223451933,6.880882622984549E-4,8.357359911315143E-4,3933431.9635416665,2004-03-09,0.5488737549943229,0.0012592076139602189,0.0015081958651232223,1.0373409708333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.6557590762774149,1.8076486109445492E-4,1.8657431549703082E-4,4836619.748697917,2004-03-10,0.5279363859444857,7.9962444336464E-5,8.117873221635818E-5,1.1156708723958334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.35292659793049097,1.686929511682441E-4,1.7452141037210822E-4,5430258.115885417,2004-03-11,0.47066347301006317,8.918115054257214E-5,9.151303675025702E-5,1.20035273359375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.6206677301476399,4.6601652381165576E-4,9.244520915672183E-4,4799788.265625,2004-03-12,0.6082329228520393,0.0014245798762810107,0.0018613257464797546,9429251.276041666,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.5074298586696386,2.526431829513361E-4,6.856488568397859E-4,4918224.645833333,2004-03-13,0.44255955175807077,2.92095763143152E-4,4.896010893086592E-4,1.1472688411458334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0.41835236301024753,1.755026557172338E-4,4.179411722968022E-4,5126490.549479167,2004-03-14,0.4034265199055274,1.968266636443635E-4,3.3416903655355174E-4,1.1035561783854166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0.5372542142868042,1.5085879325245818E-4,4.171027879541119E-4,4820172.401041667,2004-03-15,0.4234123934681217,2.128359628841281E-4,4.2487001822640497E-4,1.1114251763020834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.5707437007998427,2.3102189879864454E-4,3.352554243368407E-4,4898148.072916667,2004-03-16,0.47196307343741256,1.7060130873384574E-4,2.51458336909612E-4,1.1695143052083334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.8447331214944521,2.3685048411910733E-4,3.027934775066872E-4,5655825.25,2004-03-17,0.8486949453751246,1.526892107600967E-4,1.9420665921643376E-4,1.2004574036458334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.67218885011971,3.6072244013970095E-4,5.388639207618932E-4,5789646.041666667,2004-03-18,0.5497156493365765,3.279262552193056E-4,4.647292274360855E-4,1.1653975744791666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.48185082400838536,3.424893948249519E-4,6.054730232184132E-4,5206603.813802083,2004-03-19,0.39956372246767086,3.9367367086621624E-4,7.437469515328606E-4,1.1012771205729166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0.7809096823136011,1.3889236530909935E-4,3.0752129775161546E-4,4941248.479166667,2004-03-20,0.7071868119140466,2.2281865434100231E-4,4.619830093967418E-4,1.04283002890625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0.864867618928353,1.9714771769940853E-4,2.964966503592829E-4,3282126.4830729165,2004-03-21,0.7241463760534922,1.4549371553584933E-4,2.677890006452799E-4,8158685.455729167,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.7448333948850632,2.0288699306547642E-4,4.871782730333507E-4,3712144.1549479165,2004-03-22,0.573158122288684,1.956251508090645E-4,2.8138103274007636E-4,1.070282334375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.3274837030718724,2.6091522886417806E-4,3.9984720448652905E-4,5474174.829427083,2004-03-23,0.2854465978840987,1.6357366500111917E-4,2.6703975163400173E-4,1.16347974921875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.5685773296281695,2.065189473796636E-4,2.552722580730915E-4,5344148.958333333,2004-03-24,0.5898099541664124,8.951695053838193E-5,1.138447745082279E-4,1.1504471083333334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.8088231831789017,7.772675598971546E-5,2.1203721795851985E-4,5240634.911458333,2004-03-25,0.8267521212498347,8.617912923606734E-5,1.6239661878595749E-4,1.0948468111979166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.898956603060166,3.0756166476445895E-4,5.336789569507042E-4,4875192.57421875,2004-03-26,0.9559778881569704,4.7001836840839434E-4,7.807370469284555E-4,1.0019608263020834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.9969775093098482,1.8924008084771535E-4,6.166880678695937E-4,3285967.8802083335,2004-03-27,0.9744270816445351,8.000694118284931E-4,0.0013410657411441207,7617345.055989583,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.976416057596604,4.256708586278061E-4,7.221789370911816E-4,4182062.55078125,2004-03-28,0.9501509865125021,0.0012372950926267852,0.001531693822471425,9430772.385416666,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.9379014347990354,6.019387365086004E-4,8.691107116950055E-4,4991221.376302083,2004-03-29,0.9465178747971853,0.002551950751997841,0.0028579248658691845,1.00218355E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.9793407171964645,4.5856078213546425E-4,0.0010462631083404024,3935379.3736979165,2004-03-30,0.8342481888830662,0.0019412822681867208,0.002199364399227003,9557360.736979166,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0.7287289112185439,4.424224316608161E-4,0.001051207499889036,4881993.8046875,2004-03-31,0.6080534669260184,7.409897613494346E-4,0.0012178218263822298,1.030227723046875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0.7160500263174375,9.773963635476927E-5,1.928525355954965E-4,5765029.9140625,2004-04-01,0.7351780285437902,1.790102590651562E-4,2.658060402609408E-4,1.1934353434895834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0.37590690578023594,2.2934017276080945E-4,4.3346878373995423E-4,5841149.453125,2004-04-02,0.32263381127268076,9.444031942014892E-5,1.5257211634889245E-4,1.1920305841145834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0.5124107316757242,1.0471275891177356E-4,1.451804225022594E-4,6163767.26171875,2004-04-03,0.8329710811376572,1.3280972295130292E-4,1.7922325059771538E-4,1.1960523041666666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0.45116312243044376,3.704735233138005E-4,5.342594425504407E-4,5622357.88671875,2004-04-04,0.40317211424311,3.0963833948286873E-4,3.661395943102737E-4,1.1611130971354166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0.9476714792350928,8.475756573413188E-4,0.001100271086518963,4572350.279947917,2004-04-05,0.99301544825236,0.001539193166536279,0.0020514489733614028,9399928.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0.6757951782395443,3.4071318805217743E-4,4.985729465261102E-4,5206573.419270833,2004-04-06,0.5089659007887045,2.083214931190014E-4,3.553922482145329E-4,1.1360845192708334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.5790717241664728,1.7063046107068658E-4,2.23413051571697E-4,5958758.541666667,2004-04-07,0.6588087466855844,8.480609782661001E-5,9.865162428468466E-5,1.2438611494791666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.6537565054992834,1.705372609042873E-4,2.3668573703616858E-4,6152929.244791667,2004-04-08,0.4955389065047105,3.1311520918582875E-4,3.953528357669711E-4,1.1545383484375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.8757437417904536,8.818896797796091E-4,0.001199388294480741,4273092.946614583,2004-04-09,0.6830425541847944,0.001986122525219495,0.0023623799982791147,1.0297225604166666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0.7953974480430285,0.0022558493898638212,0.002391897103128334,4775927.971354167,2004-04-10,0.7666416602830092,0.0017086884957583,0.0019773480404789248,1.0429087944010416E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0.9835353307425976,2.782125472246359E-4,3.9068122471993166E-4,5545997.69140625,2004-04-11,0.9939202840129534,1.6111053021935126E-4,2.0327764408042034E-4,1.1736244510416666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0.6188625836124023,1.0200658774313827E-4,1.1545446856568257E-4,6546421.190104167,2004-04-12,0.3708557792318364,4.185621704285344E-5,4.361550478885571E-5,1.316386175E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0.9583678220709165,2.99169080487142E-4,4.5073913255085546E-4,5712397.87890625,2004-04-13,0.8771828978012005,1.4408098650164902E-4,1.9779780025904378E-4,1.109354871875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0.9169935497144858,7.271802266283581E-4,8.2390281992654E-4,5231833.700520833,2004-04-14,0.9452580163876215,0.0028455926997897527,0.0031840642623137683,9937673.364583334,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0.9659870763619741,0.003328398490945498,0.00378210386649395,3668917.6627604165,2004-04-15,0.983234278857708,0.004869895550655201,0.005325693452808385,8787401.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0.9974240077038606,0.0022111978905741125,0.002573701572449257,3806087.30078125,2004-04-16,0.9938882614175478,0.0024643930713258064,0.002845810571064552,8466647.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0.9295863683025042,5.97816581527392E-4,8.92187973173956E-4,3866705.65625,2004-04-17,0.9579551915327708,0.002222014193345482,0.0029704227345064282,8876081.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0.8895186049242815,0.001553607629224037,0.004011599444008122,2538786.6966145835,2004-04-18,0.966229165593783,0.0028824913024436682,0.004806146792058523,5731792.192708333,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0.9988801764945189,4.673535101270924E-4,0.001020553153163443,3918939.5690104165,2004-04-19,0.9962378976245722,8.719309310739239E-4,0.0013387491926550865,8181691.192708333,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.5945349931716919,5.826732182564834E-4,7.689336586433152E-4,5714341.852864583,2004-04-20,0.7130099652955929,0.001085589009259517,0.0013483302706542115,1.0067635671875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.7953190927704176,0.0010195352030374731,0.0011420337056430678,4652810.662760417,2004-04-21,0.5604626176257929,3.0133767480341095E-4,4.476461326703429E-4,1.07073309296875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0.8084951012084881,2.2833653686878583E-4,5.041090965581437E-4,5655985.897135417,2004-04-22,0.5378087190911174,3.0606974420758587E-4,5.610465498951575E-4,1.1028686033854166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0.9358999816079935,4.0685859858058393E-4,6.487455296640595E-4,4526333.73828125,2004-04-23,0.8088804023961226,0.0011249831344078605,0.0015900879419253517,9993133.986979166,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0.99964489787817,0.002336879178377179,0.0035263261136909327,2174583.08984375,2004-04-24,0.9990750526388487,0.0035721133075033626,0.004678513680119067,6417346.029947917,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0.7969843546549479,7.086136223127445E-4,0.001064128630484144,3179284.5013020835,2004-04-25,0.7393894052753845,0.0011478386683544766,0.0015839378853949408,6976879.247395833,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0.66839416573445,9.192139356552312E-4,0.0011662264975408714,4712848.352864583,2004-04-26,0.7942006140947342,0.002684204388060607,0.002921600282813112,8559986.572916666,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0.5938265391935905,2.0491075702011585E-4,3.386021320087214E-4,5115578.170572917,2004-04-27,0.4273262120162447,7.83494955006366E-4,8.946249436121434E-4,1.0433411130208334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0.9818438303967317,0.004857261839788407,0.00563066031706209,2909016.2122395835,2004-04-28,0.976582491149505,0.003016815700296623,0.0036799215304199606,6142949.852864583,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0.8126074522733688,0.0036285587654371434,0.004252230127652486,3036150.1419270835,2004-04-29,0.9063693732023239,0.0032850930195612213,0.003913925640517846,6637222.23046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0.9986694032947222,0.002813820266358865,0.022611523425439373,1290829.4205729167,2004-04-30,0.9996612705290318,0.0028603142709471285,0.014338226503847787,2406865.0651041665,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0.8037777741750082,5.340848486715307E-4,7.874236325733364E-4,4051782.359375,2004-05-01,0.8366675289968649,0.0011995970999123529,0.001416149685004105,8366875.192708333,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,0.6751066738118728,2.1999177988618612E-4,3.609896715109547E-4,5847308.102864583,2004-05-02,0.6110845456520716,0.002455488206275428,0.0027936334566523633,1.0671067434895834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,0.9185628990332285,0.0025319988732614243,0.004925468965666369,4127083.6796875,2004-05-03,0.915588083366553,0.0035194205750788874,0.007724053672670077,7956234.567708333,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0.98531099781394,3.522764115283887E-4,5.522244027815759E-4,4298857.904947917,2004-05-04,0.9634093381464481,2.665688710597654E-4,3.8139258200923604E-4,1.0253644921875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,0.9595500367383162,0.0013023809588048607,0.0016137664594377081,4906128.557291667,2004-05-05,0.9671749311188856,0.004575806626235135,0.005355234684733053,8503715.981770834,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0.9439705796539783,0.0034005722312334306,0.005013116266733657,2929057.38671875,2004-05-06,0.9895138690869013,0.002236388473344656,0.003147781225076566,5708616.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0.8247638543446859,3.958268207497895E-4,6.123903440311551E-4,5191795.0625,2004-05-07,0.589817742506663,6.56900515120166E-4,8.12569516710937E-4,1.0732784736979166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,0.7934777761499087,0.0014723541389685124,0.0016985055602466066,4950109.369791667,2004-05-08,0.7923215528329214,2.7773423547235626E-4,3.8633926305919886E-4,1.0708062494791666E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,0.9766617293159167,3.6390108289197087E-4,6.237790997450551E-4,4503380.2890625,2004-05-09,0.884189469118913,7.80954035387064E-4,9.96454618871212E-4,9171547.489583334,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,0.8733332144717375,0.001806866532812516,0.002069626391554872,4108957.0885416665,2004-05-10,0.8033412086466948,0.0014982595312176272,0.0018180972353244822,9210727.173177084,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,0.9360866732895374,8.98555270396173E-4,0.002251602457060168,2251094.7604166665,2004-05-11,0.8935893153150877,6.176170136313885E-4,0.001198874864106377,5563039.864583333,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0.7335362819333872,3.9509403965591144E-4,5.847656672510008E-4,4168296.7083333335,2004-05-12,0.5382422603045901,3.2488688399704796E-4,5.304128474866351E-4,1.0172355953125E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,0.6867630959798893,3.595250697496037E-4,4.878893766241769E-4,5442498.046875,2004-05-13,0.8929162236551443,0.004501705504177759,0.005289055620475362,9488509.037760416,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,0.8976230671008428,0.003431793098570779,0.003650548111181706,4023900.70703125,2004-05-14,0.9411039451758066,0.0019523546216078103,0.002143960737157613,8785850.260416666,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,0.5704339810957512,1.5169381125209233E-4,3.9999089979877073E-4,5057008.697916667,2004-05-15,0.5380685242513815,3.973505808971822E-4,5.747649120166898E-4,1.0406948830729166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,0.7197028441975514,6.727733513495574E-4,7.580614183098078E-4,5210280.944010417,2004-05-16,0.7832226852575938,0.001983959009521641,0.0021636404077677676,9211992.388020834,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,0.9997556904951731,0.003063772135647014,0.0032828717958182096,3044499.32421875,2004-05-17,0.9981779245038828,0.0012417674297466874,0.0014289904502220452,8039598.088541667,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,0.9906615105768045,2.011664134139816E-4,3.397318650968373E-4,5041546.694010417,2004-05-18,0.9631706662476063,0.0023765661268650242,0.00263436712945501,9283917.463541666,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0.9529786023000876,1.6275294668351611E-4,2.3601514597733816E-4,5374528.514322917,2004-05-19,0.8254367845753828,7.18897184318242E-4,7.639441561574737E-4,9581778.8984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,0.8072818964719772,4.2013968535078067E-4,5.418484021599094E-4,5433680.989583333,2004-05-20,0.816704465697209,0.0036526740344318873,0.003927123063476756,9963250.846354166,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,0.6359470126529535,2.1260741050355136E-4,3.1733701083188254E-4,5862206.916666667,2004-05-21,0.4388453805198272,2.894209707543875E-4,3.539454968025287E-4,1.11626668984375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,0.9925096544126669,0.0014406507931804906,0.00198300153715536,3531057.3359375,2004-05-22,0.9922651859621207,0.002905263352052619,0.003226024671069657,7298361.255208333,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,0.9989366047084332,0.0022601570963161066,0.003437185446576526,2770061.90625,2004-05-23,0.9523368328809738,5.804165169441452E-4,0.0013673363137058914,6421587.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0.46155062069495517,8.850223384797573E-4,0.0010044536902569234,5745620.817708333,2004-05-24,0.4489014620582263,0.0012911377125419676,0.001451296964660287,9992887.940104166,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,0.5853142042954763,9.872614658282448E-4,0.0011875091974313061,5084589.24609375,2004-05-25,0.6719634576390187,0.002907493728950309,0.0032177198639449975,9013964.713541666,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0.9068517995377382,0.001322356455299693,0.0014973109355196357,4288436.203125,2004-05-26,0.9150698234637579,0.003027586019015871,0.003267003233001257,8012603.807291667,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0.9397732640306155,1.9953133111509183E-4,3.322348347865045E-4,4022034.0403645835,2004-05-27,0.813034159441789,0.0012645586975850165,0.0014243723320153852,9340419.231770834,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0.8448516242206097,0.001370538089152736,0.0015550162837219734,5144455.342447917,2004-05-28,0.6335282229507962,0.0030916931185250482,0.0032716946637568376,9524881.700520834,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0.9720647260546684,0.0028135508861547955,0.0030820879037491977,4224068.477864583,2004-05-29,0.9508296400308609,0.0061683783763631555,0.0066490616494168835,7767985.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
